cod_postal,poblacion,provinciaid,provincia
36598,Asorei santa Maria,36,Pontevedra
36510,Bailas goias,36,Pontevedra
36308,BaiNa santa MariNa,36,Pontevedra
36614,Baion san Xoan,36,Pontevedra
36300,Baiona casco Urbano,36,Pontevedra
36729,Baldrans santiago,36,Pontevedra
36949,Balea darbo,36,Pontevedra
36988,Balea grove O,36,Pontevedra
36682,Baloira san Salvador,36,Pontevedra
36140,Balteiro figueirido,36,Pontevedra
36618,Bamio san Xens,36,Pontevedra
36570,Bandeira A,36,Pontevedra
36826,Barbudo santa Maria,36,Pontevedra
36683,Barcala santa MariNa,36,Pontevedra
36435,Barcela san Xoan ,36,Pontevedra
36878,Barcia De Mera san MartiNo,36,Pontevedra
36837,Barcia Do Seixo santa Ana,36,Pontevedra
36158,Barcia A marcon,36,Pontevedra
36142,Barciela cobres,36,Pontevedra
36309,Baredo santa Maria,36,Pontevedra
36636,Barrantes ribadumia,36,Pontevedra
36749,Barrantes san Vicente,36,Pontevedra
36911,Barriada A mogor,36,Pontevedra
36191,Barro san Breixo,36,Pontevedra
36527,Basadre santa Maria,36,Pontevedra
36580,Bascuas santa MariNa,36,Pontevedra
36389,Bastida A couso,36,Pontevedra
36448,Batallans santa Eulalia,36,Pontevedra
36307,Belesar san Lourenzo,36,Pontevedra
36659,Bemil santa Maria,36,Pontevedra
36517,Bermes santa Maria,36,Pontevedra
36688,Berres san Vicenzo,36,Pontevedra
36518,Bidueiros santa Maria,36,Pontevedra
36154,Bora santa MariNa,36,Pontevedra
36842,Borben santiago,36,Pontevedra
36966,Bordons san Pedro,36,Pontevedra
36858,Borela san MartiNo,36,Pontevedra
36525,Borraxeiros san Cristovo,36,Pontevedra
36378,Borreiros san MartiNo,36,Pontevedra
36639,Bouza A castrelo,36,Pontevedra
36316,Brandufe vincios,36,Pontevedra
36524,Brantega san Lourenzo,36,Pontevedra
36692,BretoNa curro,36,Pontevedra
36658,Briallos san Cristovo,36,Pontevedra
36828,Buchabade touron,36,Pontevedra
36930,Bueu casco Urbano,36,Pontevedra
36939,Bueu s. MartiNo,36,Pontevedra
36869,Bugarin santa Cristina,36,Pontevedra
36779,Burgueira san Pedro,36,Pontevedra
36634,Cabana A corvillon,36,Pontevedra
36143,Cabanas salcedo,36,Pontevedra
36436,Cabeiras san Sebastian ,36,Pontevedra
36813,Cabeiro san Xoan,36,Pontevedra
36370,Cabreira A ramallosa,36,Pontevedra
36914,Cadrelo piNeiro,36,Pontevedra
36514,Cadron santo Estevo,36,Pontevedra
36650,Caldas De Reis casco Urbano,36,Pontevedra
36820,Caldelas ponte Caldelas,36,Pontevedra
36721,Caldelas De MiNo san MartiNo,36,Pontevedra
36610,CaldigUela A carril,36,Pontevedra
36957,Calvar O domaio,36,Pontevedra
36770,Calvario O rosalo,36,Pontevedra
36845,Calvos santo Adrian,36,Pontevedra
36587,Camanzo san Salvador,36,Pontevedra
36539,Camba san Xoan,36,Pontevedra
36630,Cambados santa MariNa,36,Pontevedra
36360,Camos santa Baia,36,Pontevedra
36647,CampaNa santa Cristina,36,Pontevedra
36873,Campo covelo O,36,Pontevedra
36110,Campo Lameiro san Miguel,36,Pontevedra
36596,Camposancos san Cristovo,36,Pontevedra
36788,Camposancos santa Isabel,36,Pontevedra
36860,Canedo ponteareas,36,Pontevedra
36940,Cangas Do Morrazo,36,Pontevedra
36390,Canido oia,36,Pontevedra
36411,Cans santo Estevo,36,Pontevedra
36880,CaNiza A casco Urbano,36,Pontevedra
36969,Carabuxeira A padriNan,36,Pontevedra
36856,Carballedo san Miguel,36,Pontevedra
36910,Carballeira A lourizan,36,Pontevedra
36582,Carbia san Xoan,36,Pontevedra
36627,Cardalda deiro,36,Pontevedra
36640,Carreiras pontecesures,36,Pontevedra
36646,Casal De Eirigo setecoros,36,Pontevedra
36475,Casal O budiNo,36,Pontevedra
36416,Casal O tameiga,36,Pontevedra
36876,Castelans santo Estevo,36,Pontevedra
36156,Castelo O lerez,36,Pontevedra
36450,Castelo O salvaterra,36,Pontevedra
36938,CastiNans As cela,36,Pontevedra
36558,Castrelo santa MariNa,36,Pontevedra
36117,Castro cerdedo,36,Pontevedra
36116,Castro santa Baia,36,Pontevedra
36789,Castro O salcidos,36,Pontevedra
36617,Castrogudin cea,36,Pontevedra
36417,Castros Os dornelas,36,Pontevedra
36100,Centro Militar Base General Morillo usba,36,Pontevedra
36817,Cepeda san Pedro,36,Pontevedra
36438,Cequelinos san Miguel ,36,Pontevedra
36678,Cequeril santa Maria,36,Pontevedra
36139,Cerdedo san Xoan,36,Pontevedra
36447,Cerdeira san Xoan,36,Pontevedra
36687,Cereixo san Xurxo,36,Pontevedra
36875,Cernadela riofrio,36,Pontevedra
36152,Cerponzons san Vicente,36,Pontevedra
36579,CervaNa san Salvador,36,Pontevedra
36693,Cesantes san Pedro,36,Pontevedra
36456,Chan Da Igrexa pesqueiras,36,Pontevedra
36827,Chan Do Casal O xustans,36,Pontevedra
36993,Chancelas combarro,36,Pontevedra
36320,Chapela casco Urbano,36,Pontevedra
36414,Chenlo san Xoan,36,Pontevedra
36947,Coiro san Salvador,36,Pontevedra
36967,Coiron dena,36,Pontevedra
36379,Con parada,36,Pontevedra
36619,Cornazo san Pedro,36,Pontevedra
36545,Cortegada santa Maria,36,Pontevedra
36457,Corzans san Miguel,36,Pontevedra
36668,Cosoirado santa Maria,36,Pontevedra
36119,Couso campo Lameiro,36,Pontevedra
36955,Couso meira,36,Pontevedra
36150,Couso O santo Andre De Xeve,36,Pontevedra
36886,Couto O san Bartolomeu,36,Pontevedra
36151,Covadaspera verducido,36,Pontevedra
36638,Covas santa Cristina,36,Pontevedra
36633,Covas De Lobos vilariNo,36,Pontevedra
36839,Covelo san Sebastian,36,Pontevedra
36420,Crecente san Pedro,36,Pontevedra
36863,CristiNade san Salvador,36,Pontevedra
36590,Cruces nosa SeNora Da Piedade,36,Pontevedra
36893,Cumiar santo Estevo,36,Pontevedra
36670,Cuntis casco Urbano,36,Pontevedra
36686,Curantes san Miguel,36,Pontevedra
36649,Devesa A campaNa,36,Pontevedra
36388,Donas santa Baia,36,Pontevedra
36515,Donramiro santa Maria,36,Pontevedra
36559,Duas Igrexas santa Maria,36,Pontevedra
36760,Eiras As san Bartolomeu,36,Pontevedra
36471,Entenza santos Xusto E Pastor,36,Pontevedra
36841,Ermida A nosa SeNora Da Anunciacion,36,Pontevedra
36838,Escuadra san Lourenzo,36,Pontevedra
36547,Escuadro san Salvador,36,Pontevedra
36470,Esfarrapada A salceda,36,Pontevedra
36679,Estacas san Fiz,36,Pontevedra
36851,Estacas As santa Maria,36,Pontevedra
36730,Estas santiago,36,Pontevedra
36680,Estrada A casco Urbano,36,Pontevedra
36713,Estrada A randufe,36,Pontevedra
36681,Estrada A san Paio,36,Pontevedra
36537,Fafian santiago,36,Pontevedra
36548,Fiestras san MartiNo,36,Pontevedra
36792,Figueiro san MartiNo,36,Pontevedra
36490,Filgueira san Pedro,36,Pontevedra
36583,Fontao santiago,36,Pontevedra
36600,Fontecarmoa san Pedro,36,Pontevedra
36750,Fontenla goian,36,Pontevedra
36958,Fontes tiran,36,Pontevedra
36550,Forcarei casco Urbano,36,Pontevedra
36556,Forcarei san MartiNo,36,Pontevedra
36455,Fornelos san Xoan,36,Pontevedra
36847,Fornelos De Montes san Lourenzo,36,Pontevedra
36866,Fozara san Bartolomeu,36,Pontevedra
36118,Fragas santa MariNa,36,Pontevedra
36889,Franqueira A santa Maria,36,Pontevedra
36946,Gandon aldan,36,Pontevedra
36615,Godos santa Maria,36,Pontevedra
36380,Gondomar casco Urbano,36,Pontevedra
36843,Gorgoreiro O moscoso,36,Pontevedra
36980,Grove O casco Urbano,36,Pontevedra
36780,Guarda A casco Urbano,36,Pontevedra
36868,Guillade san Miguel,36,Pontevedra
36538,Guillar santa Maria,36,Pontevedra
36529,Gurgueiro san Miguel,36,Pontevedra
36626,Illa De Arousa A san Xulian,36,Pontevedra
36500,Lalin casco Urbano,36,Pontevedra
36830,Lama A san Salvador,36,Pontevedra
36657,LantaNo san Pedro,36,Pontevedra
36544,Laro san Salvador,36,Pontevedra
36852,Laxe A fornelos De Montes,36,Pontevedra
36635,Leiro san Xoan,36,Pontevedra
36449,LiNares santa Maria,36,Pontevedra
36459,Lira san Simon,36,Pontevedra
36588,Loimil santa Maria,36,Pontevedra
36855,Loureiro santiago,36,Pontevedra
36153,Lourizan santo Andre,36,Pontevedra
36887,Luneda santa Maria,36,Pontevedra
36567,Madanela De Montes A santa Maria,36,Pontevedra
36714,Malvas santiago,36,Pontevedra
36900,Marin casco Urbano,36,Pontevedra
36920,Marin escuela Naval,36,Pontevedra
36959,Marrua A moaNa,36,Pontevedra
36689,Matalobos santa Baia,36,Pontevedra
36557,Meavia san Xoan,36,Pontevedra
36877,Meirol santo Andre,36,Pontevedra
36637,Meis san Salvador,36,Pontevedra
36950,MoaNa casco Urbano,36,Pontevedra
36870,Mondariz casco Urbano,36,Pontevedra
36890,Mondariz-balneario,36,Pontevedra
36413,Mosende san Xurxo,36,Pontevedra
36437,Mourentan san Cristovo ,36,Pontevedra
36814,Negros santo Estevo,36,Pontevedra
36440,Neves As casco Urbano,36,Pontevedra
36410,Noval O torneiros,36,Pontevedra
36846,Oitaven san Vicente,36,Pontevedra
36862,Oliveira ponteareas,36,Pontevedra
36864,Oliveira santiago,36,Pontevedra
36586,Ollares santa Maria,36,Pontevedra
36393,Outeiro O ramallosa A,36,Pontevedra
36616,Paradela meis,36,Pontevedra
36472,Parderrubias san Tome,36,Pontevedra
36568,Pardesoa santiago,36,Pontevedra
36715,Pazos De Reis  O Sagrario,36,Pontevedra
36194,Perdecanai santa Maria,36,Pontevedra
36884,Petan san Xian,36,Pontevedra
36895,Pias santa MariNa,36,Pontevedra
36474,PicoNa A san MartiNo,36,Pontevedra
36739,PiNeiro tomiNo,36,Pontevedra
36163,Poio san Salvador,36,Pontevedra
36543,Ponte san Miguel,36,Pontevedra
36400,PorriNo O casco Urbano,36,Pontevedra
36970,Portonovo adina,36,Pontevedra
36492,Quintela creciente,36,Pontevedra
36712,Rebordans san Bartolomeu,36,Pontevedra
36491,Rebordechan santa Maria,36,Pontevedra
36857,Rebordelo san MartiNo,36,Pontevedra
36818,Reboreda santa Maria,36,Pontevedra
36800,Redondela casco Urbano,36,Pontevedra
36542,Refoxos san Paio,36,Pontevedra
36710,Ribadelouro santa Comba,36,Pontevedra
36493,Ribeira creciente,36,Pontevedra
36891,Rocha A xinzo,36,Pontevedra
36530,Rodeiro san Vicente,36,Pontevedra
36652,Romai san Xian,36,Pontevedra
36581,Sabrexo santa Maria,36,Pontevedra
36121,Sacos santa Maria,36,Pontevedra
36656,Saiar santo Estevo,36,Pontevedra
36446,San Cibran De Ribarteme san Cibran,36,Pontevedra
36654,San Clemente De Cesar san Clemente,36,Pontevedra
36667,San Lourenzo De MoraNa san Lourenzo,36,Pontevedra
36569,San Miguel De Presqueiras forcarei,36,Pontevedra
36748,San Salvador De Tebra tomiNo,36,Pontevedra
36676,San Xiao De Vea estrada A,36,Pontevedra
36660,Santa Lucia De MoraNa,36,Pontevedra
36872,Santiago De Covelo covelo O,36,Pontevedra
36653,Santo Andre De Cesar santo Andre,36,Pontevedra
36960,Sanxenxo casco Urbano,36,Pontevedra
36816,Saxamonde san Roman,36,Pontevedra
36835,Seixido san Bartolomeu,36,Pontevedra
36740,Seixo O tomiNo,36,Pontevedra
36494,Sela santa Maria ,36,Pontevedra
36540,Silleda casco Urbano,36,Pontevedra
36620,Sinas As vilanova De Arousa,36,Pontevedra
36790,Sobrada san Salvador,36,Pontevedra
36560,Soutelo De Montes,36,Pontevedra
36460,Soutelo san Vicente,36,Pontevedra
36746,Tebra santa Maria,36,Pontevedra
36120,Tenorio san Pedro,36,Pontevedra
36597,Toiriz san Xoan,36,Pontevedra
36648,Torre A campaNa,36,Pontevedra
36874,Touton san Mateo,36,Pontevedra
36991,Toxa illa Da,36,Pontevedra
36811,TrasmaNo san Vicente,36,Pontevedra
36849,Traspielas santa Maria,36,Pontevedra
36675,Troans santa Maria,36,Pontevedra
36700,Tui casco Urbano,36,Pontevedra
36883,Valeixe santa Cristina,36,Pontevedra
36645,Valga san Miguel,36,Pontevedra
36193,ValiNas santo Andre,36,Pontevedra
36848,Ventin san Miguel,36,Pontevedra
36747,Vilamean san Bieito,36,Pontevedra
36815,Vilar De Infesta san MartiNo,36,Pontevedra
36879,Vilasobroso san MartiNo,36,Pontevedra
36810,Viso O santa Maria,36,Pontevedra
36836,Xesta san Bartolomeu,36,Pontevedra
36968,Xil santa Eulalia,36,Pontevedra
36844,Xunqueiras san Salvador,36,Pontevedra
37640,Abusejo,37,Salamanca
37510,Agallas,37,Salamanca
37594,Agueda Del Caudillo,37,Salamanca
37248,Ahigal De Los Aceiteros,37,Salamanca
37173,Ahigal De Villarino,37,Salamanca
37497,Alameda De Gardon La,37,Salamanca
37554,Alamedilla La,37,Salamanca
37312,Alaraz,37,Salamanca
37800,Alba De Tormes,37,Salamanca
37478,Alba De Yeltes,37,Salamanca
37191,Albahonda Urbanizacion,37,Salamanca
37624,Alberca La,37,Salamanca
37555,Albergueria De ArgaNan La,37,Salamanca
37759,Albergueria De Herguijuela,37,Salamanca
37449,Albergueria De La Valmuza,37,Salamanca
37607,Alcazaren Finca,37,Salamanca
37329,Alconada,37,Salamanca
37460,Alcornocal Finca,37,Salamanca
37488,Aldea Del Obispo,37,Salamanca
37718,Aldeacipreste,37,Salamanca
37250,Aldeadavila De La Ribera,37,Salamanca
37187,Aldeagallega,37,Salamanca
37116,Aldeagutierrez,37,Salamanca
37350,Aldealengua,37,Salamanca
37193,Aldealengua De Carretera,37,Salamanca
37183,Aldealgordo De Abajo,37,Salamanca
37767,Aldeanueva De Campomojado,37,Salamanca
37429,Aldeanueva De Figueroa,37,Salamanca
37621,Aldeanueva De La Sierra Pueblo,37,Salamanca
37110,Aldearrodrigo,37,Salamanca
37340,Aldearrubia,37,Salamanca
37870,Aldeaseca De Alba,37,Salamanca
37189,Aldeaseca De La ArmuNa,37,Salamanca
37317,Aldeaseca De La Frontera,37,Salamanca
37493,Aldeavieja alaveria,37,Salamanca
37779,Aldeavieja De Tormes,37,Salamanca
37639,Aldehuela De Yeltes,37,Salamanca
37115,Almenara De Tormes,37,Salamanca
37176,Almendra,37,Salamanca
37430,Almunia La Urbanizacion,37,Salamanca
37890,Amatos De Alba,37,Salamanca
37792,Amatos De Salvatierra,37,Salamanca
37181,Amatos Del Rio,37,Salamanca
37863,Anaya De Alba,37,Salamanca
37465,Anaya De Huebra,37,Salamanca
37786,Andarromero,37,Salamanca
37111,ANover De Tormes,37,Salamanca
37418,Arabayona De Mogica,37,Salamanca
37796,Arapiles,37,Salamanca
37129,Argentina,37,Salamanca
37455,Arguijo Finca,37,Salamanca
37755,Armenteros,37,Salamanca
37500,Arrabal De San Sebastian,37,Salamanca
37797,Arroyo De La Encina Urbanizacion,37,Salamanca
37591,Atalaya La,37,Salamanca
37609,Avililla De La Sierra,37,Salamanca
37874,Azud De Villagonzalo Chalets,37,Salamanca
37330,Babilafuente,37,Salamanca
37271,BaNobarez,37,Salamanca
37495,BaNos De Retortillo Balneario,37,Salamanca
37440,Barbadillo,37,Salamanca
37217,Barceino,37,Salamanca
37799,Bardal El Finca,37,Salamanca
37256,Barreras,37,Salamanca
37255,Barruecopardo,37,Salamanca
37148,Becerril,37,Salamanca
37700,Bejar,37,Salamanca
37789,BeleNa,37,Salamanca
37750,Bercimuelle Pueblo,37,Salamanca
37159,Berganciano,37,Salamanca
37291,Bermellar,37,Salamanca
37130,Berrocal De Padierno Finca,37,Salamanca
37795,Berrocal De Salvatierra,37,Salamanca
37798,Bizarricas Las Urbanizacion,37,Salamanca
37290,Boada,37,Salamanca
37208,Boadilla,37,Salamanca
37593,Bocacara,37,Salamanca
37520,Bodon El,37,Salamanca
37316,Boveda Del Rio Almar,37,Salamanca
37209,Buenamadre,37,Salamanca
37773,Cabeza De Bejar La,37,Salamanca
37214,Cabeza De Caballo,37,Salamanca
37174,Cabeza De Framontanos,37,Salamanca
37490,Cabezabellosa De La Calzada,37,Salamanca
37170,Cabra La Finca,37,Salamanca
37120,Cabrasmalas,37,Salamanca
37630,Cabrillas,37,Salamanca
37714,Calzada De Bejar La,37,Salamanca
37448,Calzada De Don Diego,37,Salamanca
37550,Campillo De Azaba,37,Salamanca
37778,Campillo De Salvatierra,37,Salamanca
37140,Campo De Ledesma El,37,Salamanca
37494,Campocerrado,37,Salamanca
37710,Candelario,37,Salamanca
37451,Canillas De Arriba,37,Salamanca
37716,Cantagallo,37,Salamanca
37400,Cantalapiedra,37,Salamanca
37405,Cantalpino,37,Salamanca
37319,Cantaracillo,37,Salamanca
37185,Canto El,37,Salamanca
37188,Carbajosa De La Sagrada,37,Salamanca
37453,Carneruelo,37,Salamanca
37893,Carpio Bernardo,37,Salamanca
37186,Carrascalino De La Valmuza,37,Salamanca
37891,Cartala Finca,37,Salamanca
37219,Casales Los Finca,37,Salamanca
37452,Casanueva,37,Salamanca
37659,Casarito El,37,Salamanca
37765,Casas De Monleon,37,Salamanca
37541,Casillas De Flores,37,Salamanca
37749,Casillas Las,37,Salamanca
37894,CastaNeda Finca,37,Salamanca
37439,Castellanos De Moriscos,37,Salamanca
37552,Castillejo De Azaba,37,Salamanca
37496,Castillejo De Yeltes,37,Salamanca
37592,Castillejo Martin Viejo,37,Salamanca
37656,Cepeda,37,Salamanca
37253,Cerezal De PeNahorcada,37,Salamanca
37720,Cerro El,37,Salamanca
37861,Chagarcia-medianero,37,Salamanca
37216,Ciperez,37,Salamanca
37190,Cisnes Los Urbanizacion,37,Salamanca
37830,Coca De Alba,37,Salamanca
37711,Colmenar De Montemayor,37,Salamanca
37456,Corbacera,37,Salamanca
37337,Cordovilla,37,Salamanca
37251,Corporario,37,Salamanca
37684,Cristobal,37,Salamanca
37149,Cuadrillero De Los Gusanos,37,Salamanca
37466,Cuarton Del Pilar,37,Salamanca
37281,Cubo De Don Sancho El,37,Salamanca
37766,DueNas De Arriba,37,Salamanca
37114,Encina De San Silvestre,37,Salamanca
37515,Encina La,37,Salamanca
37892,Encinas De Arriba,37,Salamanca
37762,Escurial De La Sierra,37,Salamanca
37419,Espino De La Orbada,37,Salamanca
37220,Fregeneda Pueblo,37,Salamanca
37775,Fresnedoso,37,Salamanca
37200,Fuente De San Esteban La,37,Salamanca
37793,Fuentebuena,37,Salamanca
37540,Fuenteguinaldo,37,Salamanca
37768,Fuenterroble De Salvatierra,37,Salamanca
37790,Fuentes De Bejar,37,Salamanca
37480,Fuentes De ONoro,37,Salamanca
37481,Fuentes De ONoro Pueblo,37,Salamanca
37468,Fuentes De Sando,37,Salamanca
37785,Galinduste,37,Salamanca
37751,Gallegos De Solmiron,37,Salamanca
37658,Garcibuey,37,Salamanca
37810,Garcihernandez,37,Salamanca
37150,Gejo De Los Reyes,37,Salamanca
37420,Gomecello,37,Salamanca
37596,Guadapero,37,Salamanca
37774,Guijo De Avila,37,Salamanca
37770,Guijuelo,37,Salamanca
37516,Herguijuela De Ciudad Rodrigo,37,Salamanca
37619,Herguijuela De La Sierra,37,Salamanca
37864,Herrezuelo,37,Salamanca
37230,Hinojosa De Duero,37,Salamanca
37712,Horcajo De Montemayor,37,Salamanca
37860,Horcajo Medianero,37,Salamanca
37336,Huerta,37,Salamanca
37754,INigo Blasco,37,Salamanca
37551,Ituero De Azaba,37,Salamanca
37724,Lagunilla,37,Salamanca
37865,Larrodrigo,37,Salamanca
37100,Ledesma,37,Salamanca
37730,Ledrada,37,Salamanca
37760,Linares De Riofrio,37,Salamanca
37240,Lumbrales,37,Salamanca
37310,Macotera,37,Salamanca
37313,Malpartida,37,Salamanca
37315,Mancera De Abajo,37,Salamanca
37171,Manzano El,37,Salamanca
37450,Matilla De Los CaNos,37,Salamanca
37780,Maya La,37,Salamanca
37254,Mieza,37,Salamanca
37660,Miranda Del CastaNar,37,Salamanca
37610,Mogarras,37,Salamanca
37683,Molinillo,37,Salamanca
37618,Monforte De La Sierra,37,Salamanca
37532,Monsagro,37,Salamanca
37192,Montalvo I,37,Salamanca
37727,Montemayor Del Rio,37,Salamanca
37781,Monterrubio De La Sierra,37,Salamanca
37590,Morasverdes,37,Salamanca
37258,Moronta,37,Salamanca
37776,Nava De Bejar,37,Salamanca
37850,Nava De Sotrobal,37,Salamanca
37753,Navahombela,37,Salamanca
37882,Navales De Alba,37,Salamanca
37794,Navalmoral De Bejar,37,Salamanca
37542,Navasfrias,37,Salamanca
37426,Negrilla De Palencia,37,Salamanca
37292,Olmedo De Camaces,37,Salamanca
37428,Orbada La,37,Salamanca
37406,Palacios Rubios,37,Salamanca
37318,Paradinas De San Juan,37,Salamanca
37524,Payo El,37,Salamanca
37267,Pedro Alvaro,37,Salamanca
37871,Pedrosillo De Alba,37,Salamanca
37788,Pedrosillo De Los Aires,37,Salamanca
37427,Pedrosillo El Ralo,37,Salamanca
37410,Pedroso De La ArmuNa El,37,Salamanca
37595,Pedrotoro,37,Salamanca
37787,Pelayos,37,Salamanca
37523,PeNaparda,37,Salamanca
37300,PeNaranda De Bracamonte,37,Salamanca
37820,PeNarandilla,37,Salamanca
37175,PereNa De La Ribera,37,Salamanca
37791,Peromingo,37,Salamanca
37184,Poligono Los Villares Reina,37,Salamanca
37553,Puebla De Azaba,37,Salamanca
37606,Puebla De Yeltes,37,Salamanca
37748,Puente Del Congosto,37,Salamanca
37617,Rebollosa,37,Salamanca
37247,Redonda La,37,Salamanca
37756,Revalbos,37,Salamanca
37521,Robleda,37,Salamanca
37447,Rollan,37,Salamanca
37000,Salamanca ver Callejero,37,Salamanca
37259,Saldeana,37,Salamanca
37314,Salmoral,37,Salamanca
37257,Salto De Saucelle,37,Salamanca
37671,San Esteban De La Sierra,37,Salamanca
37270,San Felices De Los Gallegos,37,Salamanca
37492,San Fernando,37,Salamanca
37763,San Miguel De Valero,37,Salamanca
37470,Sancti Spiritus,37,Salamanca
37682,Santa Maria De Los Llanos,37,Salamanca
37900,Santa Marta De Tormes,37,Salamanca
37690,Santa Olalla De Yeltes,37,Salamanca
37311,Santiago De La Puebla,37,Salamanca
37740,SantibaNez De Bejar,37,Salamanca
37670,SantibaNez De La Sierra,37,Salamanca
37172,Sardon De Los Frailes,37,Salamanca
37638,Sepulcro-hilario,37,Salamanca
37650,Sequeros,37,Salamanca
37531,Serradilla Del Arroyo,37,Salamanca
37530,Serradilla Del Llano,37,Salamanca
37246,Sobradillo,37,Salamanca
37777,Sorihuela,37,Salamanca
37657,Sotoserrano,37,Salamanca
37752,Tala La,37,Salamanca
37600,Tamames,37,Salamanca
37409,Tarazona De La GuareNa,37,Salamanca
37589,Tenebron,37,Salamanca
37840,Tordillos,37,Salamanca
37881,Valdecarros,37,Salamanca
37680,Valdefuentes De Sangusin,37,Salamanca
37713,Valdehijaderos,37,Salamanca
37717,Valdesangil,37,Salamanca
37764,Valero,37,Salamanca
37873,Valeros,37,Salamanca
37454,Veguillas Las,37,Salamanca
37446,Villalba De Los Llanos,37,Salamanca
37320,Villar De Gallimazo,37,Salamanca
37147,Villar De Peralonso,37,Salamanca
37160,Villarino De Los Aires,37,Salamanca
37522,Villasrubias,37,Salamanca
37260,Villavieja De Yeltes,37,Salamanca
37339,Villoria,37,Salamanca
37338,Villoruela,37,Salamanca
37210,Vitigudino,37,Salamanca
37408,Zorita De La Frontera,37,Salamanca
38687,Abama,38,Santa Cruz de Tenerife
38310,Abejera La,38,Santa Cruz de Tenerife
38439,Abiertas Las,38,Santa Cruz de Tenerife
38618,Abrigos Los,38,Santa Cruz de Tenerife
